transaction_id,user_id,product_id,category,amount,quantity,date,payment_method,status,country
TXN-000235,USR-0254,PRD-0043,Deportes,641.95,5,2024-11-25 00:00:00,tarjeta_debito,completada,PE
TXN-000236,USR-0229,PRD-0081,Deportes,-298.68,1,2027-01-23 00:00:00,billetera_digital,cancelada,PE
TXN-000237,USR-0487,PRD-0088,Electrónica,1633.36,6,2024-08-30 00:00:00,transferencia,reembolsada,BR
TXN-000238,USR-0425,PRD-0163,Hogar,1095.83,2,2024-03-12 00:00:00,efectivo,completada,AR
TXN-000239,USR-0202,PRD-0056,Ropa,1433.86,7,2024-12-10 00:00:00,efectivo,reembolsada,PE
TXN-000240,USR-0272,PRD-0189,Deportes,1677.79,9,2024-12-20 00:00:00,tarjeta_debito,completada,PE
TXN-000241,USR-0452,PRD-0099,Libros,1831.9,5,2024-05-30 00:00:00,tarjeta_debito,pendiente,BR
TXN-000242,USR-0432,PRD-0180,Hogar,1424.04,4,2024-05-28 00:00:00,tarjeta_debito,pendiente,BR
TXN-000243,USR-0390,PRD-0091,Libros,1141.71,7,2024-09-30 00:00:00,efectivo,completada,CL
TXN-000244,USR-0029,PRD-0052,Ropa,1967.08,3,2024-05-31 00:00:00,billetera_digital,completada,CO
TXN-000245,USR-0379,PRD-0144,Juguetes,1294.59,9,2024-05-27 00:00:00,tarjeta_credito,reembolsada,BR
TXN-000246,USR-0007,PRD-0191,Libros,1737.83,8,2024-12-26 00:00:00,transferencia,pendiente,AR
TXN-000247,USR-0350,PRD-0020,Ropa,1470.42,1,2024-03-07 00:00:00,transferencia,completada,BR
TXN-000248,USR-0476,PRD-0083,Juguetes,1231.6,8,2024-02-07 00:00:00,transferencia,pendiente,PE
TXN-000249,USR-0213,PRD-0140,Electrónica,699.46,6,2024-11-12 00:00:00,billetera_digital,completada,MX
TXN-000250,USR-0315,PRD-0160,Electrónica,1365.42,2,2024-05-24 00:00:00,billetera_digital,cancelada,PE
TXN-000251,USR-0460,PRD-0167,Libros,165.61,9,2024-04-17 00:00:00,tarjeta_debito,reembolsada,AR
TXN-000252,USR-0500,PRD-0190,Juguetes,1633.69,3,2024-01-20 00:00:00,tarjeta_credito,pendiente,PE
TXN-000253,USR-0467,PRD-0067,Deportes,1260.8,1,2024-01-04 00:00:00,billetera_digital,completada,PE
TXN-000254,USR-0184,PRD-0129,Juguetes,603.4,8,2024-01-16 00:00:00,billetera_digital,pendiente,CO
TXN-000255,USR-0152,PRD-0163,Juguetes,1774.07,6,2024-10-11 00:00:00,tarjeta_credito,completada,CO
TXN-000256,USR-0157,PRD-0054,Juguetes,688.36,9,2024-11-11 00:00:00,tarjeta_debito,completada,PE
TXN-000257,USR-0478,PRD-0141,Libros,147.22,5,2024-09-06 00:00:00,transferencia,pendiente,AR
TXN-000258,USR-0461,PRD-0050,Deportes,657.36,10,2024-06-10 00:00:00,tarjeta_debito,completada,AR
TXN-000259,USR-0142,PRD-0093,Juguetes,663.79,8,2024-10-09 00:00:00,billetera_digital,completada,AR
TXN-000260,USR-0376,PRD-0161,Electrónica,1784.32,1,2024-10-29 00:00:00,tarjeta_credito,cancelada,PE
TXN-000261,USR-0188,PRD-0101,Libros,1466.72,8,2024-07-05 00:00:00,tarjeta_debito,pendiente,AR
TXN-000262,USR-0486,PRD-0145,Ropa,1472.1,6,2024-04-28 00:00:00,transferencia,pendiente,AR
TXN-000263,USR-0199,PRD-0121,Electrónica,80.77,2,2024-05-20 00:00:00,transferencia,pendiente,CO
TXN-000264,USR-0428,PRD-0020,Deportes,1945.38,7,2024-09-06 00:00:00,billetera_digital,completada,AR
TXN-000265,USR-0264,PRD-0165,Ropa,374.62,2,2024-06-18 00:00:00,efectivo,reembolsada,PE
TXN-000266,USR-0012,PRD-0063,Libros,1185.1,9,2024-01-29 00:00:00,tarjeta_debito,reembolsada,PE
TXN-000267,USR-0373,PRD-0170,Electrónica,433.97,8,2024-07-29 00:00:00,billetera_digital,pendiente,PE
TXN-000268,USR-0176,PRD-0117,Electrónica,460.4,2,2024-09-15 00:00:00,tarjeta_debito,completada,PE
TXN-000269,USR-0273,PRD-0129,Electrónica,965.0,10,2027-07-17 00:00:00,efectivo,reembolsada,CL
TXN-000270,USR-0481,PRD-0124,Deportes,701.69,10,2024-09-01 00:00:00,tarjeta_credito,cancelada,PE
TXN-000271,USR-0364,PRD-0191,Libros,1045.56,7,2024-06-10 00:00:00,tarjeta_credito,pendiente,PE
TXN-000272,USR-0217,PRD-0145,Hogar,1983.61,4,2024-09-04 00:00:00,billetera_digital,reembolsada,MX
TXN-000273,USR-0204,PRD-0189,Juguetes,239.05,3,2024-06-22 00:00:00,billetera_digital,completada,BR
TXN-000194,USR-0242,PRD-0154,Electrónica,526.92,10,2024-07-24 00:00:00,billetera_digital,cancelada,PE
TXN-000275,USR-0090,PRD-0164,Electrónica,404.21,9,2024-11-02 00:00:00,tarjeta_debito,pendiente,MX
TXN-000276,,PRD-0041,Hogar,1559.57,7,2024-01-08 00:00:00,tarjeta_credito,completada,BR
TXN-000277,USR-0179,PRD-0089,Hogar,453.36,8,2024-05-13 00:00:00,billetera_digital,completada,PE
TXN-000278,USR-0412,PRD-0132,Libros,1626.48,8,2024-05-04 00:00:00,efectivo,reembolsada,CL
TXN-000279,USR-0196,PRD-0163,Ropa,1354.15,6,2024-10-01 00:00:00,criptomoneda,cancelada,CL
TXN-000280,USR-0176,PRD-0020,Ropa,953.63,10,2024-12-15 00:00:00,tarjeta_debito,reembolsada,AR
TXN-000281,USR-0106,PRD-0059,Ropa,1672.83,2,2024-12-05 00:00:00,tarjeta_credito,completada,MX
TXN-000282,USR-0452,PRD-0148,Deportes,366.56,9,2024-10-22 00:00:00,billetera_digital,reembolsada,PE
TXN-000283,USR-0441,PRD-0176,Deportes,1953.04,8,2027-06-21 00:00:00,billetera_digital,completada,PE
TXN-000284,USR-0135,PRD-0061,Libros,686.85,7,2024-07-09 00:00:00,efectivo,cancelada,PE
TXN-000285,USR-0118,PRD-0026,Ropa,1111.12,4,2024-03-17 00:00:00,tarjeta_credito,pendiente,AR
TXN-000286,USR-0265,PRD-0137,Deportes,600.77,10,2024-03-24 00:00:00,transferencia,reembolsada,CL
TXN-000287,USR-0185,PRD-0093,Hogar,688.94,6,2024-04-11 00:00:00,billetera_digital,pendiente,MX
TXN-000288,USR-0250,PRD-0199,Electrónica,762.76,3,2024-06-21 00:00:00,billetera_digital,reembolsada,CL
TXN-000289,USR-0161,PRD-0082,Juguetes,535.68,5,2024-07-04 00:00:00,billetera_digital,reembolsada,AR
TXN-000290,USR-0121,PRD-0170,Juguetes,1401.69,3,2024-08-30 00:00:00,tarjeta_credito,reembolsada,CL
TXN-000291,USR-0044,PRD-0168,Deportes,619.43,5,2024-09-26 00:00:00,tarjeta_credito,completada,MX
TXN-000292,USR-0446,PRD-0139,Libros,890.25,9,2024-11-19 00:00:00,billetera_digital,reembolsada,BR
TXN-000293,USR-0247,PRD-0139,Electrónica,884.28,5,2024-09-24 00:00:00,tarjeta_debito,cancelada,PE
TXN-000002,USR-0245,PRD-0077,Categoría_Inválida,861.44,4,2024-04-06 00:00:00,billetera_digital,reembolsada,AR
TXN-000295,USR-0425,PRD-0097,Electrónica,845.06,10,2024-05-25 00:00:00,billetera_digital,cancelada,CL
TXN-000296,USR-0327,PRD-0117,Hogar,1401.24,6,2024-09-30 00:00:00,tarjeta_credito,cancelada,BR
TXN-000297,,PRD-0024,Deportes,435.16,8,2024-01-17 00:00:00,tarjeta_debito,completada,CO
TXN-000298,USR-0099,PRD-0065,Electrónica,244.8,4,2024-05-06 00:00:00,tarjeta_credito,pendiente,CL
TXN-000299,USR-0243,PRD-0100,Hogar,1872.49,1,2024-03-03 00:00:00,transferencia,pendiente,CL
TXN-000300,USR-0058,PRD-0061,Hogar,31.12,10,2024-01-05 00:00:00,billetera_digital,reembolsada,AR
TXN-000301,USR-0081,PRD-0128,Libros,677.51,1,2024-12-25 00:00:00,tarjeta_credito,pendiente,MX
TXN-000302,USR-0388,PRD-0089,Deportes,1466.64,7,2024-01-21 00:00:00,efectivo,cancelada,CO
TXN-000303,USR-0179,PRD-0083,Hogar,1735.46,9,2024-08-18 00:00:00,transferencia,cancelada,BR
TXN-000304,USR-0453,PRD-0005,Hogar,1552.26,2,2024-07-17 00:00:00,efectivo,pendiente,MX
TXN-000305,USR-0050,PRD-0134,Electrónica,1670.55,1,2024-02-20 00:00:00,efectivo,reembolsada,BR
TXN-000306,USR-0114,PRD-0156,Electrónica,1860.49,8,2024-08-27 00:00:00,tarjeta_credito,cancelada,CO
TXN-000307,USR-0030,PRD-0158,Electrónica,1468.87,2,2024-02-19 00:00:00,tarjeta_debito,reembolsada,PE
TXN-000308,USR-0486,PRD-0046,Libros,830.95,10,2024-12-06 00:00:00,tarjeta_credito,pendiente,PE
TXN-000309,USR-0081,PRD-0137,Deportes,1867.11,9,2024-07-09 00:00:00,efectivo,cancelada,PE
TXN-000310,USR-0282,PRD-0191,Deportes,895.55,1,2024-09-22 00:00:00,transferencia,completada,AR
TXN-000311,USR-0396,PRD-0177,Libros,1023.03,10,2024-07-01 00:00:00,transferencia,cancelada,AR
TXN-000312,USR-0048,PRD-0147,Ropa,1468.8,8,2024-12-19 00:00:00,tarjeta_credito,cancelada,PE
TXN-000313,USR-0472,PRD-0198,Deportes,833.63,4,2024-01-06 00:00:00,efectivo,completada,CL
TXN-000314,USR-0168,PRD-0129,Ropa,101.99,7,2024-10-21 00:00:00,tarjeta_debito,reembolsada,CO
TXN-000315,USR-0244,PRD-0147,Libros,798.98,9,2024-03-10 00:00:00,tarjeta_debito,reembolsada,PE
TXN-000316,USR-0377,PRD-0135,Electrónica,533.25,10,2024-08-04 00:00:00,tarjeta_debito,cancelada,BR
TXN-000317,USR-0180,PRD-0158,Deportes,1246.74,4,2024-02-13 00:00:00,tarjeta_credito,pendiente,AR
TXN-000318,USR-0008,PRD-0088,Electrónica,610.93,6,2024-04-14 00:00:00,transferencia,reembolsada,AR
TXN-000319,USR-0193,PRD-0150,Libros,87.92,5,2024-05-18 00:00:00,tarjeta_credito,completada,MX
TXN-000320,USR-0185,PRD-0028,Juguetes,773.66,9,2024-06-10 00:00:00,billetera_digital,completada,PE
TXN-000321,USR-0365,PRD-0006,Libros,610.55,3,2024-06-30 00:00:00,tarjeta_debito,cancelada,BR
TXN-000322,USR-0418,PRD-0008,Hogar,451.94,7,2024-07-14 00:00:00,billetera_digital,pendiente,PE
TXN-000323,USR-0466,PRD-0155,Libros,264.41,10,2024-03-11 00:00:00,billetera_digital,pendiente,AR
TXN-000324,USR-0081,PRD-0082,Libros,1897.25,6,2024-01-16 00:00:00,efectivo,reembolsada,BR
TXN-000325,USR-0478,PRD-0190,Ropa,214.44,10,2024-11-09 00:00:00,tarjeta_debito,pendiente,MX
TXN-000326,USR-0069,PRD-0129,Deportes,1424.33,7,2024-04-08 00:00:00,efectivo,completada,CO
TXN-000327,USR-0104,PRD-0194,Ropa,1854.28,10,2024-08-22 00:00:00,efectivo,reembolsada,PE
TXN-000328,USR-0161,PRD-0101,Juguetes,1144.3,1,2024-01-22 00:00:00,tarjeta_debito,reembolsada,CL
TXN-000329,USR-0323,PRD-0013,Deportes,796.68,5,2024-11-09 00:00:00,billetera_digital,pendiente,BR
TXN-000330,USR-0058,PRD-0047,Juguetes,1093.27,6,2024-10-29 00:00:00,tarjeta_debito,reembolsada,MX
TXN-000331,USR-0408,PRD-0042,Electrónica,183.29,6,2024-09-18 00:00:00,tarjeta_debito,reembolsada,CL
TXN-000332,USR-0290,PRD-0169,Ropa,1737.77,1,2024-08-16 00:00:00,tarjeta_debito,completada,AR
TXN-000225,,PRD-0128,Libros,1615.1,8,2024-08-31 00:00:00,efectivo,completada,CL
TXN-000334,USR-0318,PRD-0161,Ropa,98.79,6,2024-12-07 00:00:00,billetera_digital,cancelada,CL
TXN-000335,USR-0092,PRD-0042,Libros,1322.19,10,2024-08-21 00:00:00,transferencia,completada,MX
TXN-000336,USR-0420,PRD-0018,Libros,130.79,2,2024-09-26 00:00:00,tarjeta_debito,pendiente,CL
TXN-000337,USR-0271,PRD-0023,Juguetes,1209.95,5,2024-05-12 00:00:00,billetera_digital,cancelada,PE
TXN-000338,USR-0324,PRD-0128,Ropa,1767.44,5,2027-01-06 00:00:00,tarjeta_credito,pendiente,CO
TXN-000339,USR-0287,PRD-0164,Juguetes,403.17,2,2024-06-14 00:00:00,tarjeta_credito,cancelada,BR
TXN-000340,USR-0427,PRD-0045,Hogar,1844.64,8,2024-09-03 00:00:00,efectivo,cancelada,CO
TXN-000341,USR-0267,PRD-0077,Juguetes,631.69,4,2024-06-30 00:00:00,tarjeta_debito,cancelada,MX
TXN-000342,USR-0432,PRD-0043,Deportes,375.57,5,2024-01-17 00:00:00,tarjeta_credito,reembolsada,MX
TXN-000343,USR-0111,PRD-0135,Electrónica,749.06,4,2024-01-13 00:00:00,billetera_digital,pendiente,CO
TXN-000344,USR-0398,PRD-0084,Electrónica,1644.45,3,2024-07-17 00:00:00,billetera_digital,completada,
TXN-000345,USR-0305,PRD-0023,Electrónica,207.1,5,2024-11-23 00:00:00,transferencia,pendiente,MX
TXN-000346,USR-0344,PRD-0031,Ropa,-189.15,9,2024-10-08 00:00:00,tarjeta_debito,cancelada,AR
TXN-000347,USR-0174,PRD-0139,Ropa,58.96,1,2024-08-06 00:00:00,billetera_digital,reembolsada,MX
TXN-000348,USR-0389,PRD-0172,Electrónica,1947.39,8,2024-12-23 00:00:00,efectivo,cancelada,BR
TXN-000349,USR-0486,PRD-0058,Libros,516.85,3,2024-06-15 00:00:00,tarjeta_credito,completada,MX
TXN-000350,USR-0145,PRD-0197,Libros,255.66,2,2024-06-03 00:00:00,efectivo,reembolsada,AR
TXN-000351,USR-0197,PRD-0017,Juguetes,1182.35,7,2024-12-21 00:00:00,tarjeta_credito,reembolsada,PE
TXN-000352,USR-0421,PRD-0114,Deportes,140.15,10,2024-09-10 00:00:00,tarjeta_credito,completada,AR
TXN-000353,USR-0326,PRD-0001,Juguetes,299.28,7,2024-04-15 00:00:00,transferencia,cancelada,BR
TXN-000354,USR-0223,PRD-0184,Hogar,1980.59,10,2024-03-06 00:00:00,tarjeta_credito,cancelada,CL
TXN-000350,USR-0184,PRD-0029,Electrónica,471.25,7,2024-07-26 00:00:00,billetera_digital,pendiente,CO
TXN-000356,USR-0432,PRD-0093,Ropa,577.65,3,2024-01-09 00:00:00,efectivo,reembolsada,AR
TXN-000357,USR-0213,PRD-0117,Juguetes,1209.25,3,2024-08-18 00:00:00,tarjeta_debito,pendiente,CL
TXN-000358,USR-0122,PRD-0183,Deportes,1853.2,1,2024-12-26 00:00:00,billetera_digital,reembolsada,CL
TXN-000359,USR-0440,PRD-0193,Deportes,1034.38,10,2024-12-05 00:00:00,tarjeta_credito,cancelada,MX
TXN-000360,,PRD-0117,Deportes,1148.36,6,2024-05-28 00:00:00,billetera_digital,cancelada,PE
TXN-000361,USR-0297,PRD-0044,Juguetes,1980.74,10,2024-03-05 00:00:00,transferencia,cancelada,MX
TXN-000362,USR-0380,PRD-0029,Libros,1478.2,6,2024-12-24 00:00:00,tarjeta_debito,completada,CL
TXN-000363,USR-0421,PRD-0040,Deportes,1540.97,8,2024-10-22 00:00:00,transferencia,completada,CL
TXN-000364,USR-0244,PRD-0078,Libros,468.09,7,2024-08-10 00:00:00,criptomoneda,reembolsada,MX
TXN-000365,USR-0022,PRD-0025,Juguetes,708.3,10,2024-06-20 00:00:00,tarjeta_credito,cancelada,CO
TXN-000366,USR-0124,PRD-0188,Ropa,1040.38,3,2024-01-05 00:00:00,tarjeta_credito,reembolsada,CL
TXN-000367,USR-0372,PRD-0073,Electrónica,48.38,10,2024-11-02 00:00:00,tarjeta_credito,completada,AR
TXN-000368,USR-0332,PRD-0145,Ropa,1792.11,5,2024-02-08 00:00:00,transferencia,reembolsada,BR
TXN-000369,USR-0083,PRD-0200,Electrónica,766.22,1,2024-04-01 00:00:00,efectivo,pendiente,AR
TXN-000370,USR-0277,PRD-0197,Libros,1287.03,5,2024-10-19 00:00:00,efectivo,completada,AR
TXN-000371,,PRD-0010,Hogar,304.06,7,2024-09-08 00:00:00,efectivo,completada,CL
TXN-000372,USR-0400,PRD-0124,Libros,1870.15,5,2024-11-27 00:00:00,billetera_digital,cancelada,CO
TXN-000373,USR-0104,PRD-0046,Deportes,1321.81,7,2024-07-02 00:00:00,efectivo,pendiente,AR
TXN-000374,USR-0123,PRD-0126,Libros,1287.17,8,2024-06-22 00:00:00,tarjeta_credito,reembolsada,BR
TXN-000375,USR-0348,PRD-0138,Libros,466.74,3,2024-11-12 00:00:00,tarjeta_debito,completada,CL
TXN-000376,USR-0050,PRD-0117,Libros,128.85,2,2024-04-22 00:00:00,tarjeta_debito,reembolsada,BR
TXN-000377,USR-0500,PRD-0176,Ropa,643.86,4,2024-06-20 00:00:00,transferencia,pendiente,AR
TXN-000378,USR-0225,PRD-0063,Electrónica,267.61,10,2024-09-06 00:00:00,tarjeta_credito,pendiente,BR
TXN-000379,USR-0214,PRD-0178,Deportes,1385.02,5,2024-03-30 00:00:00,tarjeta_credito,pendiente,PE
TXN-000380,USR-0401,PRD-0078,Electrónica,1115.86,9,2024-10-03 00:00:00,efectivo,pendiente,AR
TXN-000381,USR-0433,PRD-0122,Ropa,1340.62,6,2024-06-20 00:00:00,efectivo,completada,CL
TXN-000382,USR-0403,PRD-0008,Electrónica,142.65,8,2024-04-11 00:00:00,transferencia,pendiente,MX
TXN-000383,USR-0212,PRD-0052,Ropa,147.99,1,2024-11-08 00:00:00,efectivo,cancelada,BR
TXN-000384,USR-0139,PRD-0052,Electrónica,1384.73,3,2024-08-02 00:00:00,transferencia,pendiente,PE
TXN-000385,USR-0488,PRD-0157,Libros,1940.3,2,2024-04-20 00:00:00,efectivo,cancelada,CO
TXN-000386,USR-0168,PRD-0112,Libros,1892.56,1,2024-08-28 00:00:00,billetera_digital,completada,CO
TXN-000387,USR-0421,PRD-0026,Ropa,167.1,7,2024-05-31 00:00:00,tarjeta_credito,completada,MX
TXN-000388,USR-0293,PRD-0192,Deportes,928.06,7,2024-11-16 00:00:00,tarjeta_credito,completada,BR
TXN-000389,USR-0219,PRD-0193,Libros,1085.33,2,2024-01-29 00:00:00,transferencia,completada,MX
TXN-000390,USR-0188,PRD-0045,Juguetes,134.94,4,2024-10-03 00:00:00,efectivo,pendiente,AR
TXN-000391,USR-0258,PRD-0175,Electrónica,127.67,8,2024-08-28 00:00:00,billetera_digital,cancelada,MX
TXN-000392,USR-0415,PRD-0017,Deportes,175.53,3,2024-02-25 00:00:00,tarjeta_credito,pendiente,AR
TXN-000393,USR-0151,PRD-0107,Libros,1863.51,7,2024-05-29 00:00:00,tarjeta_credito,pendiente,PE
TXN-000394,USR-0176,PRD-0168,Hogar,972.81,9,2024-06-04 00:00:00,transferencia,pendiente,AR
TXN-000395,USR-0395,PRD-0013,Hogar,912.4,3,2024-03-30 00:00:00,tarjeta_debito,pendiente,CL
TXN-000396,USR-0226,PRD-0067,Ropa,1125.41,6,2024-08-17 00:00:00,tarjeta_debito,cancelada,CL
TXN-000397,USR-0075,PRD-0118,Ropa,9.58,9,2024-08-30 00:00:00,billetera_digital,pendiente,BR
TXN-000398,USR-0353,PRD-0029,Electrónica,279.71,5,2024-04-22 00:00:00,tarjeta_credito,cancelada,BR
TXN-000399,USR-0401,PRD-0197,Electrónica,168.1,2,2024-09-08 00:00:00,billetera_digital,completada,MX
TXN-000400,USR-0219,PRD-0095,Electrónica,570.02,8,2024-08-15 00:00:00,efectivo,reembolsada,BR
TXN-000401,USR-0459,PRD-0107,Libros,1196.27,5,2024-06-20 00:00:00,billetera_digital,reembolsada,CO
TXN-000402,USR-0090,PRD-0143,Libros,1510.73,3,2024-09-08 00:00:00,transferencia,cancelada,BR
TXN-000403,USR-0002,PRD-0040,Juguetes,1668.65,5,2024-12-18 00:00:00,tarjeta_credito,completada,CO
TXN-000404,USR-0382,PRD-0093,Libros,872.7,8,2024-07-10 00:00:00,billetera_digital,completada,AR
TXN-000405,USR-0237,PRD-0178,Ropa,106.72,6,2024-11-23 00:00:00,billetera_digital,pendiente,AR
TXN-000406,USR-0086,PRD-0140,Hogar,1653.82,5,2024-07-04 00:00:00,billetera_digital,cancelada,CL
TXN-000407,USR-0399,PRD-0125,Ropa,205.73,4,2024-10-13 00:00:00,billetera_digital,completada,CL
TXN-000408,USR-0009,PRD-0123,Juguetes,725.77,10,2024-03-29 00:00:00,tarjeta_credito,completada,BR
TXN-000409,USR-0065,PRD-0054,Electrónica,850.19,2,2024-08-08 00:00:00,tarjeta_credito,completada,PE
TXN-000410,USR-0466,PRD-0065,Hogar,1335.51,2,2024-04-12 00:00:00,transferencia,completada,BR
TXN-000411,USR-0179,PRD-0091,Libros,1561.82,9,2024-10-23 00:00:00,billetera_digital,pendiente,MX
TXN-000412,USR-0003,PRD-0186,Ropa,1841.03,8,2024-08-13 00:00:00,tarjeta_credito,pendiente,CO
TXN-000413,USR-0209,PRD-0029,Hogar,248.11,3,2024-05-27 00:00:00,tarjeta_credito,completada,CL
TXN-000414,USR-0377,PRD-0080,Deportes,452.52,7,2024-08-31 00:00:00,transferencia,pendiente,BR
TXN-000415,USR-0225,PRD-0134,Electrónica,239.32,10,2024-03-27 00:00:00,tarjeta_debito,cancelada,CO
TXN-000416,USR-0372,PRD-0128,Juguetes,1532.18,7,2024-07-26 00:00:00,billetera_digital,cancelada,CO
TXN-000417,USR-0255,PRD-0060,Ropa,60.42,2,2024-04-01 00:00:00,transferencia,pendiente,PE
TXN-000418,USR-0385,PRD-0134,Deportes,404.66,8,2024-10-03 00:00:00,tarjeta_credito,reembolsada,CL
TXN-000419,USR-0193,PRD-0114,Electrónica,354.56,5,2024-08-08 00:00:00,efectivo,reembolsada,PE
TXN-000420,USR-0351,PRD-0139,Deportes,1124.95,1,2024-07-12 00:00:00,transferencia,cancelada,CL
TXN-000421,USR-0188,PRD-0090,Libros,54.77,6,2024-07-01 00:00:00,tarjeta_credito,pendiente,BR
TXN-000422,USR-0353,PRD-0017,Electrónica,-337.27,8,2024-09-20 00:00:00,transferencia,completada,PE
TXN-000423,USR-0293,PRD-0100,Electrónica,1616.84,4,2024-12-07 00:00:00,billetera_digital,cancelada,CO
TXN-000424,USR-0499,PRD-0020,Libros,428.95,5,2024-04-25 00:00:00,tarjeta_credito,completada,MX
TXN-000425,USR-0244,PRD-0110,Electrónica,1303.42,5,2024-04-12 00:00:00,transferencia,reembolsada,PE
TXN-000426,,PRD-0181,Ropa,1154.11,8,2024-11-10 00:00:00,efectivo,completada,MX
TXN-000427,USR-0383,PRD-0176,Deportes,821.11,2,2024-05-16 00:00:00,tarjeta_debito,cancelada,AR
TXN-000428,USR-0099,PRD-0008,Hogar,928.86,7,2024-04-13 00:00:00,tarjeta_debito,completada,MX
TXN-000429,USR-0437,PRD-0011,Deportes,1564.69,2,2024-02-02 00:00:00,efectivo,cancelada,CL
TXN-000430,USR-0432,PRD-0036,Libros,1469.23,9,2024-09-25 00:00:00,tarjeta_credito,pendiente,MX
TXN-000431,USR-0200,PRD-0192,Deportes,436.8,4,2024-05-10 00:00:00,tarjeta_credito,reembolsada,BR
TXN-000432,USR-0217,PRD-0122,Hogar,1758.99,6,2024-06-06 00:00:00,billetera_digital,completada,BR
TXN-000433,USR-0470,PRD-0172,Libros,770.0,6,2024-09-30 00:00:00,efectivo,reembolsada,
TXN-000434,USR-0470,PRD-0066,Ropa,595.55,3,2024-11-25 00:00:00,tarjeta_credito,cancelada,CO
TXN-000435,USR-0431,PRD-0086,Electrónica,1648.98,9,2024-10-07 00:00:00,efectivo,completada,BR
TXN-000436,USR-0406,PRD-0165,Deportes,400.95,10,2024-09-21 00:00:00,tarjeta_debito,reembolsada,MX
TXN-000437,USR-0069,PRD-0067,Libros,1653.71,4,2024-07-20 00:00:00,billetera_digital,pendiente,CL
TXN-000438,USR-0321,PRD-0059,Deportes,397.33,3,2024-11-03 00:00:00,tarjeta_credito,cancelada,PE
TXN-000439,USR-0223,PRD-0198,Deportes,1654.69,4,2024-05-16 00:00:00,efectivo,reembolsada,AR
TXN-000440,USR-0145,PRD-0187,Deportes,361.56,1,2024-11-12 00:00:00,tarjeta_debito,cancelada,BR
TXN-000441,,PRD-0035,Juguetes,795.71,7,2024-05-11 00:00:00,billetera_digital,completada,AR
TXN-000442,USR-0311,PRD-0172,Libros,1419.42,1,2024-06-03 00:00:00,transferencia,pendiente,PE
TXN-000443,USR-0087,PRD-0129,Hogar,1755.92,6,2024-05-13 00:00:00,tarjeta_credito,pendiente,MX
TXN-000444,USR-0145,PRD-0068,Hogar,1034.43,3,2024-03-18 00:00:00,efectivo,completada,CL
TXN-000445,USR-0134,PRD-0042,Deportes,232.93,8,2024-12-29 00:00:00,efectivo,reembolsada,BR
TXN-000446,USR-0048,PRD-0053,Ropa,1670.07,5,2024-04-18 00:00:00,tarjeta_credito,pendiente,CL
TXN-000447,USR-0049,PRD-0085,Juguetes,1962.69,6,2024-06-14 00:00:00,tarjeta_credito,reembolsada,BR
TXN-000448,USR-0138,PRD-0153,Hogar,1939.57,8,2024-10-18 00:00:00,tarjeta_credito,cancelada,CL
TXN-000449,USR-0309,PRD-0098,Hogar,356.84,7,2024-03-24 00:00:00,efectivo,cancelada,BR
TXN-000450,USR-0411,PRD-0111,Hogar,1807.56,6,2024-09-19 00:00:00,efectivo,reembolsada,PE
TXN-000451,USR-0217,PRD-0095,Deportes,1261.74,9,2024-04-24 00:00:00,tarjeta_debito,reembolsada,BR
TXN-000452,USR-0224,PRD-0021,Deportes,601.49,5,2024-05-31 00:00:00,billetera_digital,completada,PE
TXN-000453,USR-0049,PRD-0119,Libros,1625.84,10,2024-02-28 00:00:00,efectivo,pendiente,CO
TXN-000454,USR-0361,PRD-0077,Juguetes,910.54,10,2024-04-05 00:00:00,tarjeta_credito,cancelada,CL
TXN-000455,,PRD-0102,Ropa,1311.95,7,2024-11-04 00:00:00,transferencia,cancelada,BR
TXN-000456,USR-0045,PRD-0033,Ropa,-15.71,1,2024-11-28 00:00:00,billetera_digital,pendiente,CO
TXN-000457,USR-0060,PRD-0043,Juguetes,1405.49,8,2024-05-04 00:00:00,billetera_digital,reembolsada,CL
TXN-000458,USR-0222,PRD-0107,Juguetes,1157.74,5,2024-09-19 00:00:00,billetera_digital,reembolsada,CL
TXN-000459,USR-0162,PRD-0142,Juguetes,834.86,8,2024-08-17 00:00:00,tarjeta_credito,pendiente,AR
TXN-000460,USR-0260,PRD-0057,Juguetes,678.97,8,2024-12-30 00:00:00,efectivo,cancelada,AR
TXN-000461,USR-0384,PRD-0023,Ropa,347.41,8,2024-09-09 00:00:00,tarjeta_debito,completada,MX
TXN-000462,USR-0082,PRD-0045,Libros,64.91,7,2024-10-14 00:00:00,transferencia,cancelada,CL
TXN-000463,USR-0459,PRD-0039,Libros,1208.97,1,2024-08-22 00:00:00,tarjeta_credito,completada,PE
TXN-000464,USR-0422,PRD-0144,Electrónica,334.93,4,2024-05-29 00:00:00,billetera_digital,reembolsada,CL
TXN-000465,USR-0420,PRD-0036,Ropa,878.78,1,2024-06-23 00:00:00,tarjeta_debito,completada,BR
TXN-000466,USR-0341,PRD-0063,Libros,844.02,7,2024-08-22 00:00:00,billetera_digital,cancelada,CO
TXN-000467,,PRD-0133,Electrónica,677.27,3,2024-01-19 00:00:00,tarjeta_debito,completada,BR
TXN-000468,USR-0499,PRD-0076,Juguetes,1401.88,6,2027-03-12 00:00:00,billetera_digital,pendiente,CO
TXN-000469,USR-0320,PRD-0159,Juguetes,691.16,7,2024-02-13 00:00:00,transferencia,reembolsada,BR
